"Source Name","BLAKE3 Hash Digest","SIMD Tier","Threads Used","Execution Time (s)","Throughput (MB/s)","File Size (bytes)","Data Source"
f0144976.png,"8c63adca800c94b586a1e171071454521fe99ad50cee2d5f35c995e171fb5f40",AVX-512,12,0.000397,43.667,18164,2011-10-19-Sample.E01
f0144968.png,"2bedf2dce44d2d26eda79af881d19e30306acd3647dfd53cf319159dda950419",AVX-512,12,0.000225,6.975,1642,2011-10-19-Sample.E01
f0144960.png,"630a2d2e11391bbd2ebf228623f4c371e507360b1efcef67ff68de3e9e3794ea",AVX-512,12,0.000229,3.956,949,2011-10-19-Sample.E01
f0144952.png,"ed49b3c8a19bf4c08b0470e81222d92391d228b0754f40b0a85c91c82c878c9d",AVX-512,12,0.000205,6.944,1492,2011-10-19-Sample.E01
f0144944.png,"871ae83b9acdad65c2be7ea7ec63e14abd88808aa7f7c42b1208289bbc88d694",AVX-512,12,0.000223,4.384,1027,2011-10-19-Sample.E01
f0144936.png,"ad1bc81dfe0a9435303ffcee579d371332fe6bdae516a4bf36d074e76601959a",AVX-512,12,0.000238,2.936,732,2011-10-19-Sample.E01
f0144928.png,"a0c7cf179c71e080ace93c4092d0901ee80ab4598e252097e2911a7f01a08aba",AVX-512,12,0.000229,5.663,1361,2011-10-19-Sample.E01
f0144920.png,"8b8fe08818b041b018a6ccdf81cf101829952a1ace492b52c6473236ac285cf7",AVX-512,12,0.000225,3.124,736,2011-10-19-Sample.E01
f0144912.png,"3cf2e7b37726b021a342d00eeca4d60f7344fdba0a93b4c75fe5dd596ed7392a",AVX-512,12,0.000299,4.481,1405,2011-10-19-Sample.E01
f0144904.png,"968c425567122ae93933f4944324a5693f8621c42e2345a80f2c7ce3339f6f29",AVX-512,12,0.000246,7.285,1877,2011-10-19-Sample.E01
f0144896.png,"64b216fee92c61d1da86f350b4bf47bbf0a9282349389ef191348ee8443a4767",AVX-512,12,0.000261,7.83,2142,2011-10-19-Sample.E01
f0144888.png,"c9c978a55808736aca155ba63565d60c8ec5fd4f9a4b3b8c0bca8c7e0e35dd73",AVX-512,12,0.000223,2.757,644,2011-10-19-Sample.E01
f0144880.png,"a3e0073ed075fff4021636c610cf6142461e06b658e61cc9490e65d09650e469",AVX-512,12,0.000224,6.381,1498,2011-10-19-Sample.E01
f0144872.png,"8d0d284dcd44e50a5c7770596fe01d068fcb3e4095298ebab7f9b9acb507e173",AVX-512,12,0.000212,6.862,1524,2011-10-19-Sample.E01
f0144864.png,"af785727239a92dcb1190d11d6859ba8d5e24ebf88ddfc23b5062a3f44454932",AVX-512,12,0.000239,6.171,1549,2011-10-19-Sample.E01
f0144856.png,"4cb36203c1e795bf999e8ddd765509d7ba3f178faf5a31edf3fc179560c1bdf7",AVX-512,12,0.000207,5.713,1237,2011-10-19-Sample.E01
f0144848.png,"2016c06af709e0ae5f7fc02a5f19ac4f90995c8f198be5551a9868377ac410c1",AVX-512,12,0.000232,5.066,1235,2011-10-19-Sample.E01
f0144840.png,"af7bd59006d1b03c94504df15ac27de5f1aede077b33d6af50c874c1c683d50d",AVX-512,12,0.000241,9.386,2371,2011-10-19-Sample.E01
f0144832.png,"3651238fdc30f91f271755ce23d52cac360aabaded7617c881468781426a7f28",AVX-512,12,0.000299,7.17,2245,2011-10-19-Sample.E01
f0144816.png,"86a4d47a7b5d73c6491fbb0d633ec4d149709bf234edf56e93f61fdef11242c1",AVX-512,12,0.000286,14.434,4327,2011-10-19-Sample.E01
f0144808.png,"a1f0969d63b171705931a3e6b4deeb6a3d7c1620fec27500d32687879e2220f8",AVX-512,12,0.000242,9.94,2517,2011-10-19-Sample.E01
f0144800.png,"f9530c7fd01f2e198a75ac4564123ef2a49856b061f15da70fcd85549faac45e",AVX-512,12,0.000273,2.244,643,2011-10-19-Sample.E01
f0144664.png,"763f530e289dae350f19731cba7c1dd0223e4d1f3146cabdb1a4fd1ab2aa4dbf",AVX-512,12,0.00027,3.463,980,2011-10-19-Sample.E01
f0144656.png,"1d6d7f7c4cf81b6c6aea5bd8e2fcba15e5aa25ecd574a1f75a022a38820a3791",AVX-512,12,0.000228,7.149,1707,2011-10-19-Sample.E01
f0144648.png,"4f53970d0db88273fa02fed5600cc9f37a83b35fa769c37a502d48574a1424c5",AVX-512,12,0.000234,6.148,1506,2011-10-19-Sample.E01
f0144640.png,"beac842d68263e0f3d90e2491c5eedf31d6ae2460e3dbc51f9f16b1ecdb46077",AVX-512,12,0.000208,2.868,625,2011-10-19-Sample.E01
f0144632.png,"a329ba03700dd6fd281fab5de406bc196dee67f446caa6e7e1d20490f577b4eb",AVX-512,12,0.000286,2.22,665,2011-10-19-Sample.E01
f0144624.png,"2e635db96d27933988ea8a284072eae505645cbca0810a5ff3e857b28a6bf0c8",AVX-512,12,0.00023,4.648,1120,2011-10-19-Sample.E01
f0144616.png,"d65648c26ea315a56d2e29a4cf42ad4118dc22c99a0c2ac1e7c392f00b286ca1",AVX-512,12,0.00022,3.519,813,2011-10-19-Sample.E01
f0144608.png,"a652820e9145c4594cba7f9453ac8ee1f09b6084b5cfc1c0801d104890032c54",AVX-512,12,0.000231,2.575,623,2011-10-19-Sample.E01
f0144600.png,"b091633a5b4a40584def23d889842915468c7b6cf6aaa11f235b336c8ef021b8",AVX-512,12,0.000233,3.052,744,2011-10-19-Sample.E01
f0144592.png,"d0d6b0bc3a9e7b01f06fc9b749be0463c5e3f9e7c27dba2679e37bbaad7190b2",AVX-512,12,0.000227,5.438,1295,2011-10-19-Sample.E01
f0144584.png,"8f7e8067160bf599c989a6de7d581d8160104cbaaf9d6701020dbc1ecc142398",AVX-512,12,0.000218,2.727,623,2011-10-19-Sample.E01
f0144576.png,"50a99c7413e9039e5f45fa465c24497dc0c0a81b2457b2995d9586b6117093af",AVX-512,12,0.000262,2.796,769,2011-10-19-Sample.E01
f0144568.png,"92d1566c095cd9f417dcd24a1a5fac9f3b2485f6e19c4da37134d418e891a1b1",AVX-512,12,0.000227,2.708,646,2011-10-19-Sample.E01
f0144560.png,"d90703597fd50c994b66b880413b737dc8fa87f049af791f895002e9f8219661",AVX-512,12,0.000234,16.253,3993,2011-10-19-Sample.E01
f0144552.png,"e197e08c8852d153c020d63c97daaeb2260662c7d5bbd63c1359740b28bf1111",AVX-512,12,0.00024,8.85,2231,2011-10-19-Sample.E01
f0144544.png,"d11a324fb3c2c8d71343f19434745089b0410c43240642181977694dd9bb1e4d",AVX-512,12,0.000226,2.141,508,2011-10-19-Sample.E01
f0144536.png,"15b6b699db74588918d5ab2f600ca215cb743f9674c4dada942c0ede9710743b",AVX-512,12,0.000211,4.847,1074,2011-10-19-Sample.E01
f0144464.png,"2a0ba92f68d46888311b54bc4367a7d7dbf823c4cd2e578eb53297089b0dd54e",AVX-512,12,0.00024,5.628,1418,2011-10-19-Sample.E01
f0144456.png,"552532e792f6398ca12e73b0cadd4af2e8e5fe84ca95012ca3222877b2933d07",AVX-512,12,0.00024,13.43,3384,2011-10-19-Sample.E01
f0144448.png,"92ac14f1792fc70f74f583979d9702c819e33b690c44684ba1e543495dab6638",AVX-512,12,0.0002,3.146,661,2011-10-19-Sample.E01
f0144440.png,"e848a2846dc9bf114d098ac1625a19fc322c7b6dab5ed1398a52fdcf66a52f3b",AVX-512,12,0.000239,3.018,755,2011-10-19-Sample.E01
f0144432.png,"a7ba87c60da3682c1cd05399b8d5f3effbab0ec6bdbda62d696761cf39dcf487",AVX-512,12,0.000216,3.8,859,2011-10-19-Sample.E01
f0144424.png,"734ba9cf95052ba0176acae7abc489a41d99ca144f1038e64cf401c9fd352c7c",AVX-512,12,0.000228,2.241,535,2011-10-19-Sample.E01
f0144416.png,"62a8a70a73c24f48bc402614d001beb1f21165da00b1ad54f6b018c27da6aa86",AVX-512,12,0.000236,7.174,1773,2011-10-19-Sample.E01
f0144408.png,"c571b762a3e4b5dcf056c0acc89dbfc005ed04b12f6abbc5eb9a65cc03bc9bd9",AVX-512,12,0.000251,5.836,1536,2011-10-19-Sample.E01
f0144400.png,"7ada01bf592e02aa8244b69126fdfb68f78f954cac75aac527cb784995373f10",AVX-512,12,0.000239,5.908,1480,2011-10-19-Sample.E01
f0144384.png,"8134b9ff15f607313205b531533c8fb4dfdead70482c2cf02920a8f48cae4c1c",AVX-512,12,0.000255,8.591,2299,2011-10-19-Sample.E01
f0144392.png,"9e51ec461113ccd58ba5c8fea21c1cd8c119b1ff8a155092ba6136fd5996de25",AVX-512,12,0.00025,11.285,2963,2011-10-19-Sample.E01
f0144376.png,"94ea6b2ce7e3bb3eb3f9947146a830b72493e61972890334e9b5c70638fef533",AVX-512,12,0.000234,3.047,747,2011-10-19-Sample.E01
f0144368.png,"a572f2d42d8fc04f12aee0c2b33daeef7d3117edc01a2438d8b48c86c0534150",AVX-512,12,0.000245,8.843,2269,2011-10-19-Sample.E01
f0144360.png,"2c6ec6897440bc03451df54e29f33de71d6ea1c4312c1cff83347eb05a72197a",AVX-512,12,0.000278,2.32,676,2011-10-19-Sample.E01
f0144352.png,"a11bfa9890711f485b3b7f0a8bdee934a78c24e28e9e9570927d14547118e7fc",AVX-512,12,0.000201,3.741,787,2011-10-19-Sample.E01
f0144336.png,"0a6d9d88a7309edd4c5bad106dc752d477aa8f98b5d8937f0f3770c60b1af252",AVX-512,12,0.000263,3.532,974,2011-10-19-Sample.E01
f0144344.png,"44500e0514777f8fcc49fe2b6957a4fdcae19af26a2779a86c88a67645465640",AVX-512,12,0.000283,4.762,1415,2011-10-19-Sample.E01
f0144320.png,"f9fd5ed2f2ffb211f0010a34ec4d3da6dddb4f72c0659f3d9b62acc60579bd41",AVX-512,12,0.00024,11.671,2937,2011-10-19-Sample.E01
f0144328.png,"ee5fadcada02beeec1627f765c6024b35d4dcf2fa4b2a57701c76e22f9ef551d",AVX-512,12,0.000214,3.131,704,2011-10-19-Sample.E01
f0144304.png,"bca5b38f2ef2c5e757565bf52c9b3375eb85625b98d4c978ae51978fddaa4acd",AVX-512,12,0.000232,3.488,847,2011-10-19-Sample.E01
f0144312.png,"42e981908ad0a31ba6445104434e295faa8e3d2e945fe36fb2b9c5f712d776f8",AVX-512,12,0.000218,6.349,1450,2011-10-19-Sample.E01
f0144224.png,"cd60d64a0a807edb1720415785723e16ed80dbd093dca0a7604de475064673c5",AVX-512,12,0.000262,1.92,527,2011-10-19-Sample.E01
f0144232.png,"64a75d2b6c22a4ef4b585b3ee3eff2507811d89b7cedae7be6ad5a9bd001a0f9",AVX-512,12,0.000301,3.921,1236,2011-10-19-Sample.E01
f0144216.png,"dcc41455ad292517e8ad1d61b9e79d310d459ae4a162f4bf76d8be25e01bbef8",AVX-512,12,0.000304,6.268,2000,2011-10-19-Sample.E01
f0144208.png,"d5bb05fe92a80198277574beb63fdc3f8684fa67c6a5b24d7b178fc6deffc9d1",AVX-512,12,0.000263,6.78,1869,2011-10-19-Sample.E01
f0144200.png,"b560fdfe91e41cb080a84ea4081158df1bf775604c1c284889a84005f1a601b6",AVX-512,12,0.000232,10.528,2559,2011-10-19-Sample.E01
f0144192.png,"6fe0495724eb4b8d19b9322ea762e3945ed3dbb1ebedb40958e9086f1e20f5e9",AVX-512,12,0.00024,10.201,2566,2011-10-19-Sample.E01
f0144184.png,"4552e0a3a28f6d53b3965b7290144d4428911e8511ba53b1c56960aa4a19a2ba",AVX-512,12,0.000235,2.438,600,2011-10-19-Sample.E01
f0144176.png,"af53545e7676cea1f30ae749634ee325a1d5a022276aec4345c91dea4c185a76",AVX-512,12,0.000234,4.518,1111,2011-10-19-Sample.E01
f0144168.png,"58fc8f4b47281a71384e13fa9f7bc947b9611f84f72ab2da1bef1f353ea32e0e",AVX-512,12,0.000225,2.231,526,2011-10-19-Sample.E01
f0144160.png,"6d235b08d324d515a2aa54f80e6b73b8ff94929878e8734bf0362a3f01236450",AVX-512,12,0.000215,4.919,1110,2011-10-19-Sample.E01
f0144152.png,"52e29e0dd7f3b7c10d5bcbafecb765715f8bd55ef82a741ff3cf432cb77a104f",AVX-512,12,0.000248,6.829,1773,2011-10-19-Sample.E01
f0144144.png,"a7fb41e56f4c0254efe77362633a2487f295872015e9a8e1aa246bc3e4ba9ae7",AVX-512,12,0.00027,1.967,557,2011-10-19-Sample.E01
f0144136.png,"ec2737a232ae85b1b1cf50c0d2a084001567e01d9b7ecea233f670445acb6ee5",AVX-512,12,0.000373,1.712,669,2011-10-19-Sample.E01
f0144128.png,"b5aa49fcfdd443da3c0708072a2e08a81b23dc3d8cc7bd5108fe38190f561253",AVX-512,12,0.00021,8.491,1867,2011-10-19-Sample.E01
f0144120.png,"eac0d13d42f79b307aa34bfdf8e9420c95ee00db85483eaa105d79c10b7745f9",AVX-512,12,0.000219,3.179,731,2011-10-19-Sample.E01
f0144112.png,"f375e5b0abc3a82123122dd8e03054197ce83b2bdf6721978e38645a7b196ce6",AVX-512,12,0.000241,2.376,600,2011-10-19-Sample.E01
f0144104.png,"350ac799d72540605613b4f393b3279e5e8711330068f37ef915a3fef166091b",AVX-512,12,0.00025,6.836,1792,2011-10-19-Sample.E01
f0144096.png,"a62219e06f19e390f55dfccc92a0bf6923883241cab255bb94d293e994cdcc93",AVX-512,12,0.000256,5.694,1528,2011-10-19-Sample.E01
f0144088.gif,"f45b613761cfc47ec5442898aa3bf3e5726a768eadd8c7e10a0b3bd698763efc",AVX-512,12,0.000248,11.775,3067,2011-10-19-Sample.E01
f0144080.gif,"d1e3f05c89c86911969d0d536c51315e36812b38a2e6d66d6a55aa8c027ea990",AVX-512,12,0.000232,4.117,1002,2011-10-19-Sample.E01
f0144040.gif,"df8e2c98287de19bb512e6f14457e6324433701c339d94f89056f49570758db8",AVX-512,12,0.000226,74.601,17710,2011-10-19-Sample.E01
f0144024.png,"cc8897e46d8019e3b666ec9b7b7465816b9d4ed4c1f7c9e637a6da0569f045bb",AVX-512,12,0.000309,14.242,4610,2011-10-19-Sample.E01
f0144016.gif,"fc0aed383cc8fe438fb1b8fafbc038c9fd70c42424a75f6aff665cc5b3e2d308",AVX-512,12,0.00024,15.855,3990,2011-10-19-Sample.E01
f0144008.gif,"f347a0dfabd24601ab434db8ea24e57300971e10a537932db41491f04132df65",AVX-512,12,0.00033,8.797,3043,2011-10-19-Sample.E01
f0143800.swc,"6f0b9c57f4f3b48ca2c934853f773c5e6abb7d8482be775ba2a89c57d5d7934e",AVX-512,12,0.000739,137.358,106496,2011-10-19-Sample.E01
f0143624.h,"cfd74a2ee149be395604c452225ea89d58e95de099c9cb668ebe83d74f644004",AVX-512,12,0.000778,68.324,55774,2011-10-19-Sample.E01
f0143592.java,"d2cda8b72b6064b317e98bd38b3ed43a2bd9bf4ce0ec9f49b6b3428d94ed2ee9",AVX-512,12,0.000236,50.341,12484,2011-10-19-Sample.E01
f0143480.h,"8adfc21da14f8ff499633eb94920093bf8b63aa0c13637b96e5997dcecb7fc30",AVX-512,12,0.000871,60.539,55272,2011-10-19-Sample.E01
f0143464.h,"8021d7297ded9e35d0730f187cfbe8c4929373294adb86135cbd25aacab66fb0",AVX-512,12,0.000232,24.847,6042,2011-10-19-Sample.E01
f0143376.png,"16eb1a5696a2e1d8a64584c741319d340d323d75403548de2f1fec1402a3ed67",AVX-512,12,0.000232,35.425,8629,2011-10-19-Sample.E01
f0143352.png,"16eb1a5696a2e1d8a64584c741319d340d323d75403548de2f1fec1402a3ed67",AVX-512,12,0.000258,31.946,8629,2011-10-19-Sample.E01
f0143312.h,"0380350bf2ff4e7e12f271f2468eb7b03131ca565390fce5c8db956d61ee5dfb",AVX-512,12,0.000257,65.551,17658,2011-10-19-Sample.E01
f0143304.gif,"edb6d3062d9d75ee0ac0d0ed0ce925bd5f05c11c2c2af65bb637f14e0a880ba9",AVX-512,12,0.000207,8.897,1932,2011-10-19-Sample.E01
f0143296.gif,"41a805710c28d68e0981e7c93032735f58eb7adf47dd80103f272973149038b6",AVX-512,12,0.000232,4.273,1040,2011-10-19-Sample.E01
f0143288.gif,"c7c54e55cef830da2dcef6b23c9b5a42d7f8aa58014c7988651b5cfa7420094b",AVX-512,12,0.000229,4.217,1013,2011-10-19-Sample.E01
f0143280.gif,"7edb23462d30110c7d5a919658264b30e9434dbfcbbbf8226f563366a4807650",AVX-512,12,0.000208,3.999,873,2011-10-19-Sample.E01
f0143264.jpg,"47c908b81fa160f056d5825316b4b9f406d871e2693f06ee6e2ea3b3002b89da",AVX-512,12,0.000277,27.776,8053,2011-10-19-Sample.E01
f0143240.jpg,"8fd7db78ad7e8de696b84cef2af5b42e6ec590df32ad11582fe3bc537e2c78ac",AVX-512,12,0.000249,40.582,10600,2011-10-19-Sample.E01
f0143232.gif,"27bc865b699278336bf7d2ee2371463e8205afcc6d0760720675533a3c0e4b61",AVX-512,12,0.000237,2.547,633,2011-10-19-Sample.E01
f0143168.png,"f30536fb4a923b278b0ecd572e047f7fef3df4d89f8a1e56f624ef4120871879",AVX-512,12,0.000246,55.053,14224,2011-10-19-Sample.E01
f0143144.png,"95d9170073119dc0e42abaeb1ff4cd566553c130e01ac4f9e5a775daeecf7ce5",AVX-512,12,0.000224,40.33,9477,2011-10-19-Sample.E01
f0143136.jpg,"5acd9a44a77a002e997c3bd740350e352666ef90f24f9149cbf6ee22678de73e",AVX-512,12,0.000257,5.838,1575,2011-10-19-Sample.E01
f0143128.jpg,"3c84460f416e79aef10da43e497d709105bd7dbafdd3e764ef1c4ce2c8a0e7ec",AVX-512,12,0.000224,7.093,1663,2011-10-19-Sample.E01
f0143104.jpg,"2d78d04c9af53b1f714f4aac7d0c25a2c048733fa119d2ceaa7dc42d752b810f",AVX-512,12,0.000261,41.671,11400,2011-10-19-Sample.E01
"f0143064_GUARD_DOG_SECURITY_quot_Our_mission_is_to_protect_you_quot.html","53ed3f7fcfebd56486a0e3625145fc3660cefe8004059e27b2fb79ae2ed07633",AVX-512,12,0.000279,58.655,17172,2011-10-19-Sample.E01
f0143000.swc,"ee98ece74fce833d3797aa1b0d8a8f46b4d9665431f14f7ea82aad4458a2ecad",AVX-512,12,0.000791,39.512,32768,2011-10-19-Sample.E01
f0142984.txt,"962783655cb9d8d36fc5fd9155d9eeb9b8e044e588877c70d2401550b0c60329",AVX-512,12,0.000261,21.566,5893,2011-10-19-Sample.E01
f0142888.txt,"27df954804b37c283f4b30eba97470b8aa37d36d51df2d20df87913deb1902c9",AVX-512,12,0.000692,67.309,48819,2011-10-19-Sample.E01
f0142880.jpg,"9b7d9f04e7565af8c97d556478118393c06dd4bbb407cbd36302392f63707fc7",AVX-512,12,0.000224,6.113,1439,2011-10-19-Sample.E01
f0142872.jpg,"2f24a96eefce8ca48e062900599b962f9d237d8cea61491dcae9a0eb162be838",AVX-512,12,0.00025,7.476,1963,2011-10-19-Sample.E01
f0142864.jpg,"2c1ec83d24b29ec204dce963016b7681524b19b63b9b0cd26db345d0bb88e545",AVX-512,12,0.000238,5.629,1403,2011-10-19-Sample.E01
f0142856.jpg,"9f868d8362328009e052f701408fd4fbe7be3291231b9921702d370ebde0b2d4",AVX-512,12,0.00024,5.564,1399,2011-10-19-Sample.E01
f0142760.gif,"b5e89954cae60f1569f20dfeda9160544c5cbfa949ba8ce0268cd9e44022b766",AVX-512,12,0.000745,62.853,49100,2011-10-19-Sample.E01
f0142712.jpg,"bccb11f90e2218f3436ee53879db5a8a94594ff76a9b53d99c386595036af1aa",AVX-512,12,0.000232,100.035,24325,2011-10-19-Sample.E01
f0142696.png,"cae548685ef2319f3bf4b39b9fb8fb24b54ceb6993adba33956e9fd8c4f8a1db",AVX-512,12,0.00022,18.01,4147,2011-10-19-Sample.E01
f0142608.swc,"f6ee7b5fa0d4f243496eda2b6599ab80494b728c071355c7effb89b10472d321",AVX-512,12,0.000216,24.457,5547,2011-10-19-Sample.E01
f0142600.txt,"72ea68162cbff61ccc3fe8db6c3e124bdd1ed70412635e0ca264bbe18474f3dd",AVX-512,12,0.000224,9.746,2287,2011-10-19-Sample.E01
f0142544.txt,"c6d2b8843c52530bd1526987bae7eb0079b7dc29a66ccaa9ddf2a0a2a181b248",AVX-512,12,0.000298,88.212,27564,2011-10-19-Sample.E01
f0142512.gif,"441ebc3d1231d00f87b81620f8a2b3fa622bbe5d460afa0f5d75ef4c27adc033",AVX-512,12,0.000224,38.33,8987,2011-10-19-Sample.E01
f0142496.h,"43e995e8fa24953f8b33c417ba998b5ba57a255fb8b6c8e28558b32d6c679e1b",AVX-512,12,0.000229,24.424,5870,2011-10-19-Sample.E01
f0142016.gif,"5a33bd8cba297371308426a77cdc72e9fca08e50a05f9d59d630b60103d6fbcb",AVX-512,12,0.000241,27.477,6958,2011-10-19-Sample.E01
f0141992.gif,"b7d3f600073aa5712dda2d5fe5991b7e42324c2760dfb5eb0944612bd4dfab98",AVX-512,12,0.000235,40.654,10005,2011-10-19-Sample.E01
f0141984.txt,"1e805680ad24d0475c6d14bc6f7a2cae9592df4595c15bfcc292f2388f697c5d",AVX-512,12,0.000226,3.379,801,2011-10-19-Sample.E01
f0141976.gif,"ffa00514347f377286a32f4a403c22cad57ff02f4169a7615966cf72dffe3e6a",AVX-512,12,0.000244,12.859,3290,2011-10-19-Sample.E01
f0141968.jpg,"a5e7d75de07d1fa5a75cc102110eef6e76dda85589396d8ab361841da90c7719",AVX-512,12,0.000242,3.864,980,2011-10-19-Sample.E01
f0141960.jpg,"a5e7d75de07d1fa5a75cc102110eef6e76dda85589396d8ab361841da90c7719",AVX-512,12,0.000229,4.085,980,2011-10-19-Sample.E01
f0141864.swc,"021502e8446d1544ffdc3797b2fa00fa2dc1e3165e0df46030df8726fbc88348",AVX-512,12,0.000973,40.563,41372,2011-10-19-Sample.E01
f0141840.txt,"1184fb000dfd8a78b9ced6a5ef05609e1f46855da056325e5f85656e4414b0e0",AVX-512,12,0.000222,36.585,8505,2011-10-19-Sample.E01
f0141832.gif,"f85131c4d1ad6c5c84a1f3905ae7f52749aec457d65e9803470887191caf8818",AVX-512,12,0.000225,3.187,753,2011-10-19-Sample.E01
f0141824.gif,"8c9c86d2474d520b0ea5de8e39a1080f9f9f4dcbdda04f94b70b662f5e0fa56f",AVX-512,12,0.000243,2.946,750,2011-10-19-Sample.E01
f0141808.jpg,"bad2f8c0f2ee87e221478404b111399ed48e268579479b2f6e6851b137c6bc6c",AVX-512,12,0.000231,31.679,7660,2011-10-19-Sample.E01
f0141752.gif,"d864952df23ddca1616d1f12b426b5c30eb0343ef86d2e0e64a683ef8bd88a8d",AVX-512,12,0.000263,94.15,25974,2011-10-19-Sample.E01
f0141744.h,"13d91a43dba6bade389ef4e6890b0ab88a532efda2f6bd14659fd0c360b51dbd",AVX-512,12,0.000226,12.303,2909,2011-10-19-Sample.E01
f0141696.txt,"a2001639f2ee3d10e66bfbf9cb3696a6d0af255052c9f33f8fa5a647ed84871f",AVX-512,12,0.000261,77.368,21182,2011-10-19-Sample.E01
f0141688.h,"f298cce4e6bf694b229abbe766f11edc4cfc22affa7c0337babb147541fa8d13",AVX-512,12,0.00051,3.594,1921,2011-10-19-Sample.E01
f0141672.txt,"53e4f5eafd05d59b8e50e21886f3942478762943ab60c06fc15a9900ef1c3394",AVX-512,12,0.000254,22.686,6035,2011-10-19-Sample.E01
f0141664.jpg,"83fac9762d625321abaffaddfed23f3929986b67d706ca2952889ed2a83e9d82",AVX-512,12,0.000245,6.555,1686,2011-10-19-Sample.E01
f0141640.gif,"7d70324bc09da80d5a449dc577c3504ef038fb000e7c398b81c7aecbb2c62fce",AVX-512,12,0.000226,51.012,12078,2011-10-19-Sample.E01
f0141408.h,"111f0496d1592f623ba02108c28e2a89eb678c67fae94a3845baf72f59b674f1",AVX-512,12,0.000755,147.008,116352,2011-10-19-Sample.E01
f0141304.txt,"0e07e990c163950aa8dd9d8b687425a4a4623b247432d4e99330fab2cac6e171",AVX-512,12,0.000811,58.101,49378,2011-10-19-Sample.E01
f0141200.txt,"dc76f70d89119f573afb8f539ad90064012f4ebec6ac2bd2211f0e986400db7d",AVX-512,12,0.000636,73.833,49223,2011-10-19-Sample.E01
f0141192.jpg,"10d012633d46b5c17273d9171d51821589fb4321a4bca946570db7ea858b10e4",AVX-512,12,0.000261,8.024,2196,2011-10-19-Sample.E01
f0141152.jpg,"10d012633d46b5c17273d9171d51821589fb4321a4bca946570db7ea858b10e4",AVX-512,12,0.000244,8.594,2196,2011-10-19-Sample.E01
f0141072.png,"2e930b9772a85da7598615354ee5a14b4b1f95e963e74c9376d191370f9784f3",AVX-512,12,0.000629,60.539,39910,2011-10-19-Sample.E01
f0141064.gif,"d8c9b4b634ba6edd9ba2d61094dda98d11ac6dd224486c91bd6ad712087b5026",AVX-512,12,0.000236,5.905,1462,2011-10-19-Sample.E01
f0141056.h,"89fe072ac8a97b9baf15a13820ed03b1c3314f6a7cff6bd310aea53bf17eaa00",AVX-512,12,0.000252,10.563,2790,2011-10-19-Sample.E01
f0141024.txt,"4cc0a26590e8777b9ec355f040530fd02e7804c1dab120e2cdb5ecd746cf3dfa",AVX-512,12,0.000235,61.991,15295,2011-10-19-Sample.E01
f0140960.h,"0d9e14dcf041a0252d2cf545d5d16d94bc45b817a768d373ef74658f3a8e25fd",AVX-512,12,0.000456,65.785,31469,2011-10-19-Sample.E01
f0140952.txt,"7e4eceda0125e0080c2f4f50e9c7ea25c7bd9b39e85c9167ecf1a1d4a912a423",AVX-512,12,0.000242,5.553,1409,2011-10-19-Sample.E01
f0140944.txt,"e59b6e2ac1222b6e3960dd7ba4bfa7714647aab3afeba2cd1afb351a11fddc03",AVX-512,12,0.000222,6.001,1397,2011-10-19-Sample.E01
f0140920.h,"c0d4e477ffcf58787a0ea3cb5d0cb39ab7b27515c156401bcf93350846db565c",AVX-512,12,0.000238,12.725,3177,2011-10-19-Sample.E01
f0140912.png,"1c4a5b19a02f5a8c406eebb7763e1fda286cdf3382372ae6b1ddaa5b76128ca2",AVX-512,12,0.000227,4.629,1100,2011-10-19-Sample.E01
f0140864.txt,"b83268755dc0351a8c1ee36ad131c6e0c78c8be9b2b5e2ff1ad682bae1fe4484",AVX-512,12,0.000317,6.474,2150,2011-10-19-Sample.E01
f0140856.gif,"9eed8bf25a9629cf598a25956494e5aa279d6a9de8a1edc223180a9af9e8390a",AVX-512,12,0.000219,5.355,1232,2011-10-19-Sample.E01
f0140832.png,"44adab84bba7f1402b9a75eb678ea416782e15acff9cd3215b1f84cee8000d85",AVX-512,12,0.000269,34.64,9760,2011-10-19-Sample.E01
f0140824.gif,"e9a52f3bdac0e65ae8f8ebf4b9e6a65bee4586ad72dcf33cf0a76d17dcb43aea",AVX-512,12,0.000214,4.904,1099,2011-10-19-Sample.E01
f0140816.gif,"e1b3dbdd7576a9c4a9ac200689e26f0e323b309df703234f25e20711ad9fc1bd",AVX-512,12,0.00021,4.131,911,2011-10-19-Sample.E01
f0140808.gif,"f8d7eb5de323fd7af1f6fdc533248465685b467e719ffaf757f81fb72095c1b0",AVX-512,12,0.000235,6.432,1583,2011-10-19-Sample.E01
f0140800.gif,"a524d8de7a6a613be27ef088e362c0edaefd3911318774464e36f91560c50024",AVX-512,12,0.000238,11.645,2905,2011-10-19-Sample.E01
f0140792.png,"f013b34c2992e552cb77a89d0dc380f4044920127837856e203f609e6da4c491",AVX-512,12,0.000282,12.033,3558,2011-10-19-Sample.E01
f0140784.gif,"de87b26e4c1e1efc18bdeefe731cdb8a651455d0f3b53cf522c2f273cbec566d",AVX-512,12,0.00026,10.313,2815,2011-10-19-Sample.E01
f0140776.gif,"ca525d9d699b1fc69ed196e8eb6d0c01eee142e770a0ef71d6d92806ab8e5863",AVX-512,12,0.000216,7.981,1806,2011-10-19-Sample.E01
